Year,match_round,match_home_team,match_away_team,venue_name,match_attendance
2010,22,Melbourne,North Melbourne,MCG,31064
2010,22,Richmond,Port Adelaide,Marvel Stadium,37674
2010,22,Western Bulldogs,Essendon,Marvel Stadium,26776
2011,1,Adelaide,Hawthorn,Football Park,42536
2011,1,Brisbane,Fremantle,Gabba,23373
2011,1,Carlton,Richmond,MCG,60654
2011,1,Collingwood,Port Adelaide,Marvel Stadium,35773
2011,1,Essendon,Western Bulldogs,Marvel Stadium,42617
2011,1,Geelong,St Kilda,MCG,42869
2011,1,Melbourne,Sydney,MCG,33951
2011,1,West Coast,North Melbourne,Subiaco,35878
2011,2,Fremantle,Geelong,Subiaco,37004
2011,2,Gold Coast,Carlton,Gabba,27914
2011,2,Hawthorn,Melbourne,MCG,49905
2011,2,North Melbourne,Collingwood,Marvel Stadium,40578
2011,2,Port Adelaide,West Coast,Football Park,23214
2011,2,St Kilda,Richmond,MCG,41465
2011,2,Sydney,Essendon,ANZ Stadium,28082
2011,2,Western Bulldogs,Brisbane,Marvel Stadium,22331
2011,3,Adelaide,Fremantle,Football Park,33414
2011,3,Collingwood,Carlton,MCG,88181
2011,3,Geelong,Port Adelaide,GMHBA Stadium,22420
2011,3,Melbourne,Brisbane,MCG,24380
2011,3,Richmond,Hawthorn,MCG,46368
2011,3,St Kilda,Essendon,Marvel Stadium,47762
2011,3,West Coast,Sydney,Subiaco,37288
2011,3,Western Bulldogs,Gold Coast,Marvel Stadium,21373
2011,4,Carlton,Essendon,MCG,78065
2011,4,Fremantle,North Melbourne,Subiaco,34779
2011,4,Gold Coast,Melbourne,Gabba,12111
2011,4,Hawthorn,West Coast,University of Tasmania Stadium,15063
2011,4,Port Adelaide,Adelaide,Football Park,33143
2011,4,Richmond,Collingwood,MCG,58050
2011,4,Sydney,Geelong,SCG,25300
2011,5,Brisbane,St Kilda,Gabba,22543
2011,5,Carlton,Adelaide,Marvel Stadium,37607
2011,5,Essendon,Collingwood,MCG,89626
2011,5,Fremantle,Western Bulldogs,Subiaco,37551
2011,5,Hawthorn,Geelong,MCG,78579
2011,5,North Melbourne,Richmond,Marvel Stadium,36461
2011,5,Port Adelaide,Gold Coast,Football Park,21287
2011,6,Adelaide,St Kilda,Football Park,33854
2011,6,Collingwood,Western Bulldogs,MCG,53776
2011,6,Essendon,Gold Coast,Marvel Stadium,33710
2011,6,North Melbourne,Port Adelaide,Marvel Stadium,16014
2011,6,Richmond,Brisbane,MCG,37438
2011,6,Sydney,Carlton,SCG,28081
2011,6,West Coast,Melbourne,Subiaco,36298
2011,7,Essendon,West Coast,Marvel Stadium,33631
2011,7,Geelong,North Melbourne,GMHBA Stadium,23669
2011,7,Gold Coast,Brisbane,Gabba,25501
2011,7,Melbourne,Adelaide,MCG,19987
2011,7,Port Adelaide,Hawthorn,Football Park,21819
2011,7,Richmond,Fremantle,MCG,34090
2011,7,St Kilda,Carlton,Marvel Stadium,41576
2011,7,Western Bulldogs,Sydney,UNSW Canberra Oval,10184
2011,8,Adelaide,Gold Coast,Football Park,36056
2011,8,Brisbane,Essendon,Gabba,24921
2011,8,Geelong,Collingwood,MCG,81691
2011,8,Hawthorn,St Kilda,MCG,42453
2011,8,North Melbourne,Melbourne,Marvel Stadium,23536
2011,8,Sydney,Port Adelaide,SCG,20719
2011,8,West Coast,Fremantle,Subiaco,40567
2011,8,Western Bulldogs,Richmond,Marvel Stadium,39141
2011,9,Brisbane,North Melbourne,Gabba,18404
2011,9,Carlton,Geelong,Marvel Stadium,48429
2011,9,Collingwood,Adelaide,Marvel Stadium,38849
2011,9,Port Adelaide,Fremantle,Football Park,16274
2011,9,Richmond,Essendon,MCG,83563
2011,9,St Kilda,Melbourne,Marvel Stadium,28863
2011,9,Sydney,Hawthorn,SCG,33136
2011,9,West Coast,Western Bulldogs,Subiaco,37308
2011,10,Adelaide,Brisbane,Football Park,34583
2011,10,Collingwood,West Coast,MCG,52560
2011,10,Fremantle,St Kilda,Subiaco,35483
2011,10,Gold Coast,Geelong,Metricon Stadium,21485
2011,10,Melbourne,Carlton,MCG,47464
2011,10,North Melbourne,Sydney,Marvel Stadium,24267
2011,10,Richmond,Port Adelaide,TIO Stadium,11506
2011,10,Western Bulldogs,Hawthorn,Marvel Stadium,30747
2011,11,Brisbane,Sydney,Gabba,22150
2011,11,Collingwood,St Kilda,MCG,62991
2011,11,Essendon,Melbourne,MCG,53077
2011,11,Geelong,Western Bulldogs,GMHBA Stadium,25078
2011,11,Hawthorn,Fremantle,MCG,31925
2011,11,North Melbourne,Adelaide,Marvel Stadium,18185
2011,11,Port Adelaide,Carlton,Football Park,23192
2011,11,West Coast,Gold Coast,Subiaco,36815
2011,12,Adelaide,West Coast,Football Park,31412
2011,12,Carlton,Brisbane,Marvel Stadium,43617
2011,12,Fremantle,Essendon,Subiaco,35824
2011,12,Geelong,Hawthorn,MCG,63476
2011,12,Gold Coast,North Melbourne,Metricon Stadium,14945
2011,12,Melbourne,Collingwood,MCG,75998
2011,12,St Kilda,Western Bulldogs,Marvel Stadium,31237
2011,12,Sydney,Richmond,SCG,23782
2011,13,Brisbane,Richmond,Gabba,21510
2011,13,Carlton,Sydney,Marvel Stadium,42788
2011,13,Essendon,North Melbourne,Marvel Stadium,42329
2011,13,Hawthorn,Gold Coast,University of Tasmania Stadium,16377
2011,13,Melbourne,Fremantle,MCG,19092
2011,13,St Kilda,Geelong,MCG,39539
2011,13,West Coast,Port Adelaide,Subiaco,35059
2011,13,Western Bulldogs,Adelaide,Marvel Stadium,19363
2011,14,Carlton,West Coast,Marvel Stadium,38241
2011,14,Fremantle,Brisbane,Subiaco,30330
2011,14,Geelong,Adelaide,GMHBA Stadium,23246
2011,14,Gold Coast,Western Bulldogs,Metricon Stadium,16149
2011,14,Hawthorn,Essendon,MCG,64537
2011,14,Port Adelaide,North Melbourne,Football Park,17275
2011,14,Richmond,Melbourne,MCG,61900
2011,14,Sydney,Collingwood,ANZ Stadium,38053
2011,15,Adelaide,Sydney,Football Park,23063
2011,15,Brisbane,Port Adelaide,Gabba,17276
2011,15,Collingwood,Hawthorn,MCG,83985
2011,15,Essendon,Geelong,Marvel Stadium,43806
2011,15,Fremantle,Gold Coast,Subiaco,28646
2011,15,North Melbourne,St Kilda,Marvel Stadium,29693
2011,15,Richmond,Carlton,MCG,59650
2011,15,Western Bulldogs,Melbourne,Marvel Stadium,29516
2011,16,Collingwood,North Melbourne,MCG,53601
2011,16,Essendon,Richmond,MCG,55442
2011,16,Gold Coast,Sydney,Metricon Stadium,16488
2011,16,Hawthorn,Brisbane,University of Tasmania Stadium,14604
2011,16,Port Adelaide,St Kilda,Football Park,16887
2011,16,West Coast,Geelong,Subiaco,40164
2011,16,Western Bulldogs,Carlton,Marvel Stadium,38582
2011,17,Adelaide,Essendon,Football Park,38118
2011,17,Brisbane,Geelong,Gabba,19906
2011,17,Carlton,Collingwood,MCG,85936
2011,17,Melbourne,Port Adelaide,TIO Stadium,7255
2011,17,North Melbourne,Western Bulldogs,Marvel Stadium,22754
2011,17,Richmond,Gold Coast,Cazaly's Stadium,10832
2011,17,St Kilda,West Coast,Marvel Stadium,31416
2011,17,Sydney,Fremantle,SCG,23415
2011,18,Essendon,Carlton,MCG,74123
2011,18,Fremantle,West Coast,Subiaco,41055
2011,18,Geelong,Richmond,Marvel Stadium,33761
2011,18,Gold Coast,Collingwood,Metricon Stadium,23302
2011,18,Melbourne,Hawthorn,MCG,39782
2011,18,North Melbourne,Brisbane,Marvel Stadium,20809
2011,18,St Kilda,Adelaide,Marvel Stadium,26546
2011,18,Sydney,Western Bulldogs,SCG,19449
2011,19,Adelaide,Port Adelaide,Football Park,40586
2011,19,Collingwood,Essendon,MCG,73163
2011,19,Fremantle,Hawthorn,Subiaco,30937
2011,19,Geelong,Melbourne,GMHBA Stadium,22716
2011,19,Gold Coast,St Kilda,Metricon Stadium,17482
2011,19,North Melbourne,Carlton,Marvel Stadium,41332
2011,19,Western Bulldogs,West Coast,Marvel Stadium,20883
2011,20,Brisbane,Adelaide,Gabba,17930
2011,20,Carlton,Melbourne,MCG,42342
2011,20,Essendon,Sydney,Marvel Stadium,38722
2011,20,Geelong,Gold Coast,GMHBA Stadium,24588
2011,20,Hawthorn,North Melbourne,University of Tasmania Stadium,16820
2011,20,Port Adelaide,Collingwood,Football Park,21863
2011,20,St Kilda,Fremantle,Marvel Stadium,26181
2011,20,West Coast,Richmond,Subiaco,38106
2011,21,Adelaide,Geelong,Football Park,33576
2011,21,Brisbane,Gold Coast,Gabba,23565
2011,21,Fremantle,Carlton,Subiaco,34737
2011,21,Hawthorn,Port Adelaide,MCG,27532
2011,21,Melbourne,West Coast,Marvel Stadium,15740
2011,21,Richmond,Sydney,MCG,34337
2011,21,St Kilda,Collingwood,Marvel Stadium,46505
2011,21,Western Bulldogs,Essendon,Marvel Stadium,38986
2011,22,Carlton,Hawthorn,Marvel Stadium,52052
2011,22,Collingwood,Brisbane,MCG,47788
2011,22,Gold Coast,Adelaide,Metricon Stadium,16168
2011,22,Melbourne,Richmond,MCG,36321
2011,22,North Melbourne,Fremantle,Marvel Stadium,17581
2011,22,Port Adelaide,Western Bulldogs,Football Park,14169
2011,22,Sydney,St Kilda,ANZ Stadium,25025
2011,22,West Coast,Essendon,Subiaco,38253
2011,23,Adelaide,Richmond,Football Park,38023
2011,23,Brisbane,West Coast,Gabba,13500
2011,23,Essendon,Port Adelaide,Marvel Stadium,34849
2011,23,Fremantle,Collingwood,Subiaco,31985
2011,23,Geelong,Sydney,GMHBA Stadium,25900
2011,23,Hawthorn,Western Bulldogs,MCG,42198
2011,23,Melbourne,Gold Coast,MCG,21534
2011,23,St Kilda,North Melbourne,Marvel Stadium,35848
2011,24,Carlton,St Kilda,MCG,55606
2011,24,Collingwood,Geelong,MCG,85705
2011,24,Gold Coast,Hawthorn,Metricon Stadium,19314
2011,24,Port Adelaide,Melbourne,Adelaide Oval,29340
2011,24,Richmond,North Melbourne,Marvel Stadium,32890
2011,24,Sydney,Brisbane,SCG,27721
2011,24,West Coast,Adelaide,Subiaco,36062
2011,24,Western Bulldogs,Fremantle,Marvel Stadium,18128
2012,1,Fremantle,Geelong,Subiaco,34601
2012,1,Gold Coast,Adelaide,Metricon Stadium,12790
2012,1,GWS,Sydney,ANZ Stadium,38203
2012,1,Hawthorn,Collingwood,MCG,78466
2012,1,Melbourne,Brisbane,MCG,33473
2012,1,North Melbourne,Essendon,Marvel Stadium,45818
2012,1,Port Adelaide,St Kilda,Football Park,21179
2012,1,Richmond,Carlton,MCG,78285
2012,1,Western Bulldogs,West Coast,Marvel Stadium,24977
2012,2,Adelaide,Western Bulldogs,Football Park,34021
2012,2,Brisbane,Carlton,Gabba,25913
2012,2,Collingwood,Richmond,MCG,57268
2012,2,Essendon,Port Adelaide,Marvel Stadium,34118
2012,2,Geelong,Hawthorn,MCG,69231
2012,2,North Melbourne,GWS,Blundstone Arena,11127
2012,2,St Kilda,Gold Coast,Marvel Stadium,21078
2012,2,Sydney,Fremantle,SCG,22242
2012,2,West Coast,Melbourne,Subiaco,35674
2012,3,Carlton,Collingwood,MCG,84259
2012,3,Fremantle,Brisbane,Subiaco,33473
2012,3,Gold Coast,Essendon,Metricon Stadium,17069
2012,3,GWS,West Coast,Blacktown,6875
2012,3,Hawthorn,Adelaide,MCG,33524
2012,3,North Melbourne,Geelong,Marvel Stadium,29630
2012,3,Port Adelaide,Sydney,Football Park,19032
2012,3,Richmond,Melbourne,MCG,49826
2012,3,Western Bulldogs,St Kilda,Marvel Stadium,28971
2012,4,Adelaide,GWS,Football Park,28261
2012,4,Brisbane,Gold Coast,Gabba,21980
2012,4,Carlton,Essendon,MCG,73172
2012,4,Collingwood,Port Adelaide,Marvel Stadium,30741
2012,4,Geelong,Richmond,GMHBA Stadium,21952
2012,4,Melbourne,Western Bulldogs,MCG,33565
2012,4,St Kilda,Fremantle,Marvel Stadium,30172
2012,4,Sydney,North Melbourne,SCG,21049
2012,4,West Coast,Hawthorn,Subiaco,40080
2012,5,Adelaide,Port Adelaide,Football Park,41649
2012,5,Brisbane,Geelong,Gabba,15534
2012,5,Collingwood,Essendon,MCG,86932
2012,5,Fremantle,Carlton,Subiaco,38847
2012,5,GWS,Western Bulldogs,UNSW Canberra Oval,9128
2012,5,Hawthorn,Sydney,University of Tasmania Stadium,19217
2012,5,Melbourne,St Kilda,MCG,24877
2012,5,North Melbourne,Gold Coast,Marvel Stadium,17680
2012,5,Richmond,West Coast,Marvel Stadium,28464
2012,6,Carlton,GWS,Marvel Stadium,28213
2012,6,Essendon,Brisbane,Marvel Stadium,36361
2012,6,Geelong,Melbourne,GMHBA Stadium,18010
2012,6,Gold Coast,Fremantle,Metricon Stadium,11670
2012,6,Port Adelaide,Richmond,Football Park,18522
2012,6,St Kilda,Hawthorn,MCG,42290
2012,6,Sydney,Adelaide,SCG,23969
2012,6,West Coast,North Melbourne,Subiaco,37202
2012,6,Western Bulldogs,Collingwood,Marvel Stadium,38155
2012,7,Adelaide,Geelong,Football Park,35535
2012,7,Brisbane,Collingwood,Gabba,27926
2012,7,Essendon,West Coast,Marvel Stadium,43260
2012,7,Fremantle,Port Adelaide,Subiaco,30079
2012,7,GWS,Gold Coast,UNSW Canberra Oval,8603
2012,7,Melbourne,Hawthorn,MCG,36430
2012,7,North Melbourne,Western Bulldogs,Marvel Stadium,20885
2012,7,Richmond,Sydney,MCG,40352
2012,7,St Kilda,Carlton,Marvel Stadium,38823
2012,8,Brisbane,GWS,Gabba,16049
2012,8,Carlton,Adelaide,Marvel Stadium,35917
2012,8,Collingwood,Geelong,MCG,75650
2012,8,Essendon,Richmond,MCG,80900
2012,8,Hawthorn,Fremantle,University of Tasmania Stadium,12959
2012,8,Port Adelaide,North Melbourne,Football Park,14508
2012,8,Sydney,Melbourne,SCG,20818
2012,8,West Coast,St Kilda,Subiaco,38174
2012,8,Western Bulldogs,Gold Coast,TIO Stadium,8724
2012,9,Adelaide,Collingwood,Football Park,44238
2012,9,Carlton,Melbourne,MCG,28371
2012,9,Gold Coast,Port Adelaide,Metricon Stadium,12416
2012,9,GWS,Essendon,GIANTS Stadium,11887
2012,9,North Melbourne,Brisbane,Marvel Stadium,19988
2012,9,Richmond,Hawthorn,MCG,51617
2012,9,St Kilda,Sydney,Marvel Stadium,34737
2012,9,West Coast,Fremantle,Subiaco,40905
2012,9,Western Bulldogs,Geelong,Marvel Stadium,29118
2012,10,Brisbane,West Coast,Gabba,15546
2012,10,Collingwood,Gold Coast,MCG,36913
2012,10,Essendon,Melbourne,MCG,42987
2012,10,Fremantle,Adelaide,Subiaco,31392
2012,10,Geelong,GWS,GMHBA Stadium,17243
2012,10,Hawthorn,North Melbourne,University of Tasmania Stadium,16143
2012,10,Port Adelaide,Carlton,Football Park,24746
2012,10,St Kilda,Richmond,Marvel Stadium,49337
2012,10,Sydney,Western Bulldogs,SCG,13505
2012,11,Carlton,Geelong,Marvel Stadium,47632
2012,11,Essendon,Sydney,Marvel Stadium,42785
2012,11,Gold Coast,St Kilda,Metricon Stadium,12534
2012,11,Melbourne,Collingwood,MCG,64250
2012,11,Port Adelaide,Hawthorn,Football Park,26638
2012,11,Richmond,Fremantle,MCG,43801
2012,12,Adelaide,St Kilda,Football Park,36394
2012,12,Gold Coast,North Melbourne,Metricon Stadium,10170
2012,12,GWS,Richmond,GIANTS Stadium,7538
2012,12,Hawthorn,Brisbane,MCG,35492
2012,12,West Coast,Carlton,Subiaco,34224
2012,12,Western Bulldogs,Port Adelaide,Marvel Stadium,16036
2012,13,Collingwood,West Coast,MCG,62957
2012,13,Fremantle,Essendon,Subiaco,34567
2012,13,Melbourne,GWS,MCG,20070
2012,13,North Melbourne,Adelaide,Marvel Stadium,18866
2012,13,Sydney,Geelong,SCG,27400
2012,13,Western Bulldogs,Brisbane,Marvel Stadium,20146
2012,14,Adelaide,Richmond,Football Park,33780
2012,14,Brisbane,Melbourne,Gabba,22144
2012,14,Carlton,Hawthorn,MCG,65047
2012,14,Collingwood,Fremantle,MCG,44891
2012,14,Essendon,Western Bulldogs,Marvel Stadium,40824
2012,14,Geelong,Port Adelaide,GMHBA Stadium,13736
2012,14,St Kilda,North Melbourne,Marvel Stadium,33106
2012,14,Sydney,GWS,ANZ Stadium,22565
2012,14,West Coast,Gold Coast,Subiaco,34592
2012,15,Collingwood,Carlton,MCG,75890
2012,15,Fremantle,Western Bulldogs,Subiaco,30420
2012,15,Gold Coast,Geelong,Metricon Stadium,15824
2012,15,Hawthorn,GWS,MCG,26518
2012,15,Melbourne,Richmond,MCG,46773
2012,15,North Melbourne,West Coast,Blundstone Arena,14113
2012,15,Port Adelaide,Adelaide,Football Park,34829
2012,15,St Kilda,Essendon,Marvel Stadium,45838
2012,15,Sydney,Brisbane,SCG,19419
2012,16,Brisbane,St Kilda,Gabba,19228
2012,16,Geelong,Collingwood,MCG,61717
2012,16,GWS,Adelaide,GIANTS Stadium,7669
2012,16,Melbourne,Fremantle,Marvel Stadium,13284
2012,16,North Melbourne,Carlton,Marvel Stadium,46423
2012,16,Port Adelaide,Essendon,Football Park,17344
2012,16,Richmond,Gold Coast,Cazaly's Stadium,10961
2012,16,West Coast,Sydney,Subiaco,39152
2012,16,Western Bulldogs,Hawthorn,Marvel Stadium,24754
2012,17,Adelaide,West Coast,Football Park,40724
2012,17,Collingwood,Hawthorn,MCG,83714
2012,17,Fremantle,GWS,Subiaco,28767
2012,17,Geelong,Essendon,Marvel Stadium,50066
2012,17,Gold Coast,Brisbane,Metricon Stadium,16550
2012,17,Melbourne,Port Adelaide,TIO Stadium,6714
2012,17,Richmond,North Melbourne,MCG,47432
2012,17,Sydney,St Kilda,SCG,26834
2012,17,Western Bulldogs,Carlton,Marvel Stadium,24615
2012,18,Carlton,Richmond,MCG,46013
2012,18,Essendon,Hawthorn,Marvel Stadium,44899
2012,18,Geelong,Adelaide,GMHBA Stadium,18377
2012,18,Gold Coast,Sydney,Metricon Stadium,11169
2012,18,GWS,Collingwood,GIANTS Stadium,8102
2012,18,North Melbourne,Melbourne,Marvel Stadium,20816
2012,18,Port Adelaide,Fremantle,Football Park,14583
2012,18,St Kilda,Western Bulldogs,Marvel Stadium,23498
2012,18,West Coast,Brisbane,Subiaco,35767
2012,19,Adelaide,Essendon,Football Park,40030
2012,19,Brisbane,Richmond,Gabba,22193
2012,19,Carlton,Sydney,Marvel Stadium,36942
2012,19,Collingwood,St Kilda,MCG,57873
2012,19,Fremantle,West Coast,Subiaco,39694
2012,19,GWS,Port Adelaide,GIANTS Stadium,6811
2012,19,Hawthorn,Geelong,MCG,65287
2012,19,Melbourne,Gold Coast,MCG,18097
2012,19,Western Bulldogs,North Melbourne,Marvel Stadium,21599
2012,20,Adelaide,Fremantle,Football Park,35027
2012,20,Carlton,Brisbane,Marvel Stadium,25977
2012,20,Essendon,North Melbourne,Marvel Stadium,42674
2012,20,Gold Coast,GWS,Metricon Stadium,14657
2012,20,Hawthorn,Port Adelaide,University of Tasmania Stadium,14431
2012,20,Richmond,Western Bulldogs,MCG,28286
2012,20,St Kilda,Melbourne,MCG,23464
2012,20,Sydney,Collingwood,ANZ Stadium,45827
2012,20,West Coast,Geelong,Subiaco,37812
2012,21,Brisbane,Adelaide,Gabba,18979
2012,21,Collingwood,North Melbourne,Marvel Stadium,44956
2012,21,Essendon,Carlton,MCG,59381
2012,21,Fremantle,Richmond,Subiaco,32721
2012,21,Geelong,St Kilda,Marvel Stadium,38169
2012,21,GWS,Melbourne,UNSW Canberra Oval,7561
2012,21,Hawthorn,Gold Coast,MCG,23098
2012,21,Port Adelaide,West Coast,Football Park,13683
2012,21,Western Bulldogs,Sydney,Marvel Stadium,19396
2012,22,Geelong,Western Bulldogs,GMHBA Stadium,18047
2012,22,Gold Coast,Carlton,Metricon Stadium,15251
2012,22,Melbourne,Adelaide,MCG,18450
2012,22,North Melbourne,Fremantle,Marvel Stadium,26482
2012,22,Port Adelaide,Brisbane,Football Park,13953
2012,22,Richmond,Essendon,MCG,47590
2012,22,St Kilda,GWS,Marvel Stadium,17327
2012,22,Sydney,Hawthorn,SCG,31167
2012,22,West Coast,Collingwood,Subiaco,40527
2012,23,Adelaide,Gold Coast,Football Park,35463
2012,23,Brisbane,Western Bulldogs,Gabba,18289
2012,23,Carlton,St Kilda,Marvel Stadium,31393
2012,23,Essendon,Collingwood,MCG,56491
2012,23,Fremantle,Melbourne,Subiaco,32687
2012,23,Geelong,Sydney,GMHBA Stadium,20045
2012,23,GWS,North Melbourne,GIANTS Stadium,6696
2012,23,Hawthorn,West Coast,MCG,50023
2012,23,Richmond,Port Adelaide,MCG,27893
2013,1,Adelaide,Essendon,Football Park,42218
2013,1,Carlton,Richmond,MCG,80971
2013,1,Fremantle,West Coast,Subiaco,39629
2013,1,Gold Coast,St Kilda,Metricon Stadium,13832
2013,1,GWS,Sydney,ANZ Stadium,23690
2013,1,Hawthorn,Geelong,MCG,76300
2013,1,Melbourne,Port Adelaide,MCG,22924
2013,1,North Melbourne,Collingwood,Marvel Stadium,41040
2013,1,Western Bulldogs,Brisbane,Marvel Stadium,25263
2013,2,Brisbane,Adelaide,Gabba,21308
2013,2,Collingwood,Carlton,MCG,84247
2013,2,Essendon,Melbourne,MCG,51153
2013,2,Geelong,North Melbourne,Marvel Stadium,34152
2013,2,Port Adelaide,GWS,Football Park,25122
2013,2,St Kilda,Richmond,MCG,56783
2013,2,Sydney,Gold Coast,SCG,20372
2013,2,West Coast,Hawthorn,Subiaco,38389
2013,2,Western Bulldogs,Fremantle,Marvel Stadium,19210
2013,3,Collingwood,Hawthorn,MCG,72254
2013,3,Fremantle,Essendon,Subiaco,35963
2013,3,Geelong,Carlton,Marvel Stadium,43241
2013,3,Gold Coast,Brisbane,Metricon Stadium,12961
2013,3,GWS,St Kilda,UNSW Canberra Oval,11092
2013,3,Melbourne,West Coast,MCG,18571
2013,3,North Melbourne,Sydney,Blundstone Arena,13223
2013,3,Port Adelaide,Adelaide,Football Park,40707
2013,3,Richmond,Western Bulldogs,Marvel Stadium,44045
2013,4,Adelaide,Western Bulldogs,Football Park,24684
2013,4,Gold Coast,Port Adelaide,Metricon Stadium,11332
2013,4,Hawthorn,Fremantle,University of Tasmania Stadium,12619
2013,4,Melbourne,GWS,MCG,20018
2013,4,North Melbourne,Brisbane,Marvel Stadium,22776
2013,4,Richmond,Collingwood,MCG,81950
2013,4,St Kilda,Essendon,Marvel Stadium,46965
2013,4,Sydney,Geelong,SCG,31060
2013,4,West Coast,Carlton,Subiaco,38674
2013,5,Brisbane,Melbourne,Gabba,19018
2013,5,Carlton,Adelaide,MCG,44711
2013,5,Essendon,Collingwood,MCG,93373
2013,5,Fremantle,Richmond,Subiaco,36365
2013,5,GWS,Gold Coast,UNSW Canberra Oval,6832
2013,5,Hawthorn,North Melbourne,MCG,42103
2013,5,Port Adelaide,West Coast,Football Park,26132
2013,5,St Kilda,Sydney,Wellington,22546
2013,5,Western Bulldogs,Geelong,Marvel Stadium,26153
2013,6,Adelaide,Hawthorn,Football Park,37324
2013,6,Carlton,Melbourne,MCG,35286
2013,6,Collingwood,St Kilda,Marvel Stadium,40071
2013,6,Essendon,GWS,Marvel Stadium,30143
2013,6,Gold Coast,Fremantle,Metricon Stadium,10552
2013,6,North Melbourne,Port Adelaide,Blundstone Arena,10265
2013,6,Richmond,Geelong,MCG,55625
2013,6,Sydney,Brisbane,SCG,23315
2013,6,West Coast,Western Bulldogs,Subiaco,36163
2013,7,Brisbane,West Coast,Gabba,17614
2013,7,Fremantle,Collingwood,Subiaco,37214
2013,7,Geelong,Essendon,Marvel Stadium,53014
2013,7,GWS,Adelaide,GIANTS Stadium,5830
2013,7,Hawthorn,Sydney,MCG,54725
2013,7,Melbourne,Gold Coast,MCG,13304
2013,7,Port Adelaide,Richmond,Football Park,25372
2013,7,St Kilda,Carlton,Marvel Stadium,34054
2013,7,Western Bulldogs,North Melbourne,Marvel Stadium,23690
2013,8,Adelaide,St Kilda,Football Park,34605
2013,8,Carlton,Port Adelaide,Marvel Stadium,29936
2013,8,Collingwood,Geelong,MCG,66768
2013,8,Essendon,Brisbane,Marvel Stadium,33915
2013,8,Gold Coast,Western Bulldogs,Metricon Stadium,13520
2013,8,Hawthorn,GWS,University of Tasmania Stadium,10513
2013,8,Richmond,Melbourne,MCG,39148
2013,8,Sydney,Fremantle,SCG,22546
2013,8,West Coast,North Melbourne,Subiaco,38146
2013,9,Brisbane,Carlton,Gabba,24037
2013,9,Collingwood,Sydney,MCG,65306
2013,9,Fremantle,Melbourne,Subiaco,32950
2013,9,GWS,West Coast,GIANTS Stadium,6324
2013,9,Hawthorn,Gold Coast,MCG,28112
2013,9,North Melbourne,Adelaide,Marvel Stadium,23033
2013,9,Port Adelaide,Geelong,Football Park,21309
2013,9,Richmond,Essendon,MCG,84234
2013,9,St Kilda,Western Bulldogs,Marvel Stadium,25982
2013,10,Adelaide,Fremantle,Football Park,27684
2013,10,Brisbane,Collingwood,Gabba,26626
2013,10,Carlton,GWS,Marvel Stadium,25008
2013,10,Geelong,Gold Coast,GMHBA Stadium,30087
2013,10,Melbourne,Hawthorn,MCG,28546
2013,10,North Melbourne,St Kilda,Marvel Stadium,25658
2013,10,Sydney,Essendon,SCG,29792
2013,10,West Coast,Richmond,Subiaco,37781
2013,10,Western Bulldogs,Port Adelaide,TIO Stadium,7850
2013,11,Adelaide,Sydney,Football Park,38374
2013,11,Essendon,Carlton,MCG,82639
2013,11,Gold Coast,North Melbourne,Metricon Stadium,10891
2013,11,GWS,Geelong,GIANTS Stadium,7809
2013,11,Melbourne,Collingwood,MCG,50835
2013,11,St Kilda,West Coast,Marvel Stadium,23795
2013,12,Carlton,Hawthorn,Marvel Stadium,45670
2013,12,Collingwood,Western Bulldogs,Marvel Stadium,32253
2013,12,Essendon,Gold Coast,Marvel Stadium,31452
2013,12,Fremantle,Brisbane,Subiaco,33384
2013,12,GWS,Port Adelaide,GIANTS Stadium,6601
2013,12,Richmond,Adelaide,MCG,43615
2013,13,Brisbane,Geelong,Gabba,24164
2013,13,Fremantle,North Melbourne,Subiaco,31637
2013,13,Hawthorn,West Coast,Marvel Stadium,32567
2013,13,Port Adelaide,Sydney,Football Park,16096
2013,13,St Kilda,Melbourne,MCG,28751
2013,13,Western Bulldogs,Richmond,Marvel Stadium,29788
2013,14,Geelong,Fremantle,GMHBA Stadium,26743
2013,14,Gold Coast,Adelaide,Metricon Stadium,13791
2013,14,Hawthorn,Brisbane,University of Tasmania Stadium,15796
2013,14,Melbourne,Western Bulldogs,MCG,21217
2013,14,North Melbourne,GWS,Marvel Stadium,15438
2013,14,Port Adelaide,Collingwood,Football Park,31121
2013,14,Richmond,St Kilda,MCG,52184
2013,14,Sydney,Carlton,SCG,25349
2013,14,West Coast,Essendon,Subiaco,36451
2013,15,Adelaide,West Coast,Football Park,26426
2013,15,Brisbane,Gold Coast,Gabba,27170
2013,15,Carlton,Collingwood,MCG,78224
2013,15,Essendon,Port Adelaide,Marvel Stadium,40817
2013,15,Fremantle,St Kilda,Subiaco,34064
2013,15,Geelong,Hawthorn,MCG,85197
2013,15,GWS,Western Bulldogs,UNSW Canberra Oval,7132
2013,15,Melbourne,Sydney,MCG,26216
2013,15,North Melbourne,Richmond,Marvel Stadium,45966
2013,16,Brisbane,North Melbourne,Gabba,18131
2013,16,Carlton,St Kilda,Marvel Stadium,30949
2013,16,Collingwood,Adelaide,MCG,54790
2013,16,Geelong,Melbourne,GMHBA Stadium,23172
2013,16,Port Adelaide,Hawthorn,Football Park,23748
2013,16,Richmond,Gold Coast,Cazaly's Stadium,11197
2013,16,Sydney,GWS,SCG,21757
2013,16,West Coast,Fremantle,Subiaco,39839
